#, ,W,F,P,C,2, ,F,5,5,5,W
NGC-1399-FIELD-2,NGC7457,NGC5557,NGC3585,NGC2778-NUC,NGC3610,NGC4342,NGC4733,NGC1426,NGC596,NGC2974,NGC5061,NGC1400,NGC4660,NGC4478,NGC5845-NUC,NGC3599,NGC3640,NGC0524
-28.73141986620926,-28.045404191028943,-28.265735982738008,-29.310411549504,-28.222105256995786,-30.151588584929495,-30.263351142266977,-26.998579487147694,-28.25602724891616,-28.673156554772547,-28.80612289706138,-29.69889394797808,-29.51111967361371,-29.413078669711076,-28.974434649304246,-28.88716240956263,-28.85883547565127,-28.36844682595541,-28.93137514417017
#, ,W,F,P,C,2, ,F,8,1,4,W
NGC2778-NUC,NGC3610,NGC4342,NGC1316,NGC7457,NGC1399,NGC3585,NGC4636,NGC3599,NGC0524,NGC3640,NGC4733,NGC1426,NGC5061,NGC596,NGC5845-NUC,NGC2974,NGC1400,NGC4478,NGC4660
-27.69653138742147,-29.522906074576916,-29.715517513628235,-29.813819025991574,-27.344243039096632,-28.247880399058026,-28.680609723938115,-27.467342925845408,-28.242834890813647,-28.458986517785736,-27.810333027101166,-26.284353565973408,-27.705722890471673,-28.822560422494924,-28.080672847167506,-28.379548377268392,-29.133648806242316,-29.001385703618105,-27.585452786962815,-28.88129456832822
#, ,W,F,P,C,2, ,F,6,0,6,W
NGC1316,NGC1374
-31.400133566983754,-30.52388933805132
#, ,W,F,P,C,2, ,F,5,4,7,M
NGC4636,NGC4636
-26.23414573382088
#, ,W,F,C,3, ,F,4,7,5,W
PGC050395,NGC3412,NGC4377,PGC028887,NGC-3522,NGC4528
17.52030069851251,15.310364073928907,16.45570521413504,17.188411090318645,16.758123347684066,15.239818732250736
#, ,W,F,C,3, ,F,8,1,4,W
NGC-3522,NGC-3522,NGC4528,NGC4528,NGC4377,NGC4377,PGC050395,PGC050395,PGC028887,PGC028887,NGC-2841,NGC-2841,NGC3412,NGC3412
14.991150024074312,13.49060472859754,14.649386920122001,15.832320317278949,15.383586198482753,13.82471045733767,13.5909747030936
#, ,W,F,C,3, ,F,5,4,7,M
NGC-2841
15.216604331552151
#, ,A,C,S, ,F,4,7,5,W
VCC355,VCC1938,NGC1172,VCC1025,VCC1321,NGC1331,VCC1178,NGC4697,VCC1303
15.801254820582884,15.810050779669899,17.264016140729392,16.4779548824128,16.721281089171477,19.180654930109007,16.14589498605445,15.98465669309119,16.807545355254458
#, ,A,C,S, ,F,8,5,0,L,P
VCC1025,NGC1172,VCC1321,VCC1938,NGC1331,VCC355,NGC4697,VCC1303,VCC1178
14.350975878370454,15.17220444524181,14.775509048230042,13.926442380659084,17.313687391922812,13.734764444384544,13.88569172806148,14.704566525063283,14.192423405104321
#, ,A,C,S, ,F,8,1,4,W
NGC5557,NGC1374
14.638166252138266,16.032964083567883
